,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0,1100.0,1200.0,1300.0,1400.0,1500.0,1600.0,1700.0,1800.0,1900.0,2000.0,2100.0,2200.0,2300.0,2400.0,2500.0,2600.0,2700.0,2800.0,2900.0,3000.0,3100.0
群馬県,38.07618393960192,24.075497597803707,-177.159231297186,-0.31365820178448867,14.234728894989704,85.95813315030885,13.848318462594372,70.86410432395333,34.924502402196296,-231.03225806451613,1.786547700754976,-94.82978723404256,-43.36376115305422,-566.59231297186,25.962937542896363,48.8805765271105,39.1372683596431,-215.4159231297186,26.647906657515442,107.61290322580645,-151.74262182566918,-9.133150308853809,-4.961564859299932,20.93617021276596,-65.7035003431709,235.01509951956075,-86.81331503088538,-34.692518874399454,-244.59986273164034,-50.1372683596431,325.1173644474949
埼玉県,45.22649279341112,125.94166094715168,-325.67124227865474,10.130404941660947,70.91077556623199,305.16266300617707,32.31640356897735,93.36787920384351,71.0308853809197,-476.15305422100204,21.085106382978722,-113.20315717227179,-119.74262182566919,-501.98078242965,151.72065888812628,120.30679478380233,-67.99382292381605,-759.2182566918325,-143.14070006863417,149.33836650652026,-478.51544269045985,-15.272477693891558,-22.93891557995882,41.13383665065202,-455.3637611530542,958.133836650652,-339.38709677419354,-102.80164722031572,-777.3870967741935,-224.6726149622512,803.3623884694578
千葉県,114.25737817433081,2332.0720658888126,-382.29444063143444,21.336993822923816,26.676733013040494,-284.01029512697323,44.90871654083734,64.27316403568977,56.12560054907344,-131.98627316403568,-36.999313658201785,-47.91214824982841,-34.02951269732327,-18.621825669183252,27.945778997940973,63.59849004804393,-364.2333562113933,-622.786547700755,-20.11805078929307,20.205216197666438,-468.54015099519563,-45.1681537405628,-0.518188057652711,107.36101578586135,-196.124227865477,772.7275223061084,-262.4447494852437,-61.17158544955388,-599.6533973919012,-151.78037062457105,676.4221002059026
東京都,77.0089224433768,518.6183939601922,-135.97117364447496,86.16678105696637,86.59986273164036,356.79341111873714,18.270418668496912,136.32807137954703,76.46533973919011,-264.512697323267,75.17227179135209,-211.15854495538778,-279.751544269046,-242.7213452299245,372.8188057652711,132.26698695950583,-225.5840768702814,-1538.6678105696637,383.02951269732324,437.06039807824294,-2279.9347975291694,455.42827728208647,391.13795470144134,2495.1695264241594,-217.69389155799587,7426.194234728895,-1679.130404941661,-374.273850377488,-1889.4186684969116,-297.7831159917639,11143.438572409059
神奈川県,85.69114619080302,2364.9210706932054,-456.56005490734384,36.40631434454358,45.06657515442691,-467.82978723404256,41.10157858613589,118.24090597117365,64.94028826355525,-700.9389155799588,8.63006177076184,-169.00205902539466,-329.28483184625946,-1115.2093342484557,44.809883321894304,94.3891557995882,-481.41729581331504,-969.0,504.57240905971173,70.88332189430336,-766.0109814687714,-75.02951269732327,86.42072752230611,93.17982155113246,-586.076183939602,1828.2045298558683,-286.4859299931366,-139.4378860672615,-1012.372683596431,-227.32601235415237,1170.8201784488676
新潟県,51.237474262182566,185.29924502402196,-113.80301990391214,1.6787920384351407,-70.12491420727522,173.29924502402196,8.612216884008236,56.71105010295127,42.000686341798215,-148.78242964996568,7.600549073438573,-58.5044612216884,-40.633493479752914,-32.73232669869595,19.528483184625944,41.538778311599174,-27.923816060398078,-423.2107069320522,12.116678105696638,79.01098146877145,-196.9684282772821,-16.939601921757035,4.628002745367193,54.077556623198355,-132.01715854495538,359.2463967055594,-126.85586822237474,-35.56417295813315,-334.6472203157172,-79.10501029512697,386.07618393960195
富山県,26.607412491420728,29.884694577899793,-39.302676733013044,0.16884008236101578,21.77076183939602,126.92107069320522,13.529855868222375,74.13315030885381,53.45161290322581,-152.34317089910775,-43.48592999313658,-4.691832532601236,-1.5326012354152367,-13.658888126286891,9.191489361702128,30.28140013726836,62.921070693205216,-188.55662319835278,39.52985586822238,47.008922443376804,-79.04941660947152,4.664378860672615,4.0226492793411115,33.85037748798902,-62.29032258064516,188.81056966369252,-59.29993136582018,-18.960878517501715,-146.92793411118737,-26.39945092656143,179.40082361015786
石川県,14.636925188743994,45.87234042553192,-32.320521619766645,-2.2155113246396705,6.925188743994509,51.822923816060396,11.774879890185312,24.137954701441316,16.677419354838708,-197.52299245024022,-46.10706932052162,-19.197666437886067,-63.44818119423473,-36.122855181880574,18.678105696636926,24.776252573781743,9.107755662319835,-140.04598490048045,9.702127659574469,45.01166781056966,-119.17570350034318,-6.824296499656829,8.777625257378174,23.07824296499657,-32.090597117364446,196.4509265614276,-78.97117364447494,-21.21757035003432,-167.31365820178448,-21.774193548387096,181.0885380919698
福井県,14.050102951269732,40.91008922443377,-20.69732326698696,-26.39601921757035,9.305422100205902,53.318462594372,15.551132463967056,29.32395332875772,10.596431022649279,-21.535346602608097,0.9416609471516816,-15.226492793411118,-2.605353466026081,-2.039121482498284,8.49073438572409,23.95538778311599,68.49897048730267,-143.09883321894304,14.949897048730268,34.38160603980783,-63.35552505147564,-5.175703500343171,-1.8318462594371998,22.122855181880578,-25.586822237474262,132.5271105010295,-60.33287577213452,-16.539464653397392,-107.59986273164036,-24.80851063829787,113.90391214824983
山梨県,19.728894989704873,7.366506520247083,-49.490048043925874,2.5710363761153054,4.908716540837337,30.909402882635554,7.862045298558682,19.53809196980096,7.538091969800961,-183.40425531914894,-15.722717913520933,-111.88606726149622,-21.975291695264243,-14.008922443376802,5.648592999313658,4.886067261496225,7.246396705559369,-152.4289636238847,6.687714481811942,43.13520933424846,-86.27865477007549,1.786547700754976,-6.004118050789293,39.01441317776253,-33.178448867536034,136.84420041180508,-52.994509265614276,-15.258064516129032,-113.22443376801647,-21.721345229924502,88.53054221002058
長野県,52.45504461221688,68.48524365133837,-156.39327385037748,10.521619766643788,15.172271791352093,66.99245024021963,25.924502402196293,54.76046671242278,41.9512697323267,-252.64104323953327,-28.141386410432396,-80.33905284831846,-181.3637611530542,-104.41523678792038,25.462594371997255,22.588194921070695,4.89910775566232,-228.94646533973918,53.532601235415235,72.14070006863417,-236.11873713109128,-7.808510638297872,24.145504461221687,44.50034317089911,-79.53191489361703,387.945778997941,-115.00754975978037,-32.821551132463966,-293.8702814001373,-74.95607412491421,315.9505833905285
岐阜県,28.888812628689088,62.53054221002059,-67.41249142072752,-6.690459849004804,38.66437886067261,84.8579272477694,63.33013040494166,58.98352779684283,61.24296499656829,-200.52367879203842,16.216197666437886,-64.51475634866163,-54.361702127659576,-105.29924502402196,24.424159231297185,70.32601235415237,61.930679478380235,-287.9732326698696,23.918325326012354,90.00686341798216,-172.5394646533974,0.34866163349347973,0.8860672614962252,46.83802333562114,-49.23198352779684,298.29306794783804,-108.86204529855868,-28.826355525051476,-249.71105010295128,-56.094028826355526,306.77556623198353
静岡県,89.81743308167468,114.31571722717914,-383.64310226492796,21.237474262182566,126.68702814001372,145.59574468085106,25.03019903912148,129.7158544955388,59.47288949897049,-357.98421413864105,82.79890185312286,-425.73232669869594,-178.81949210706932,-987.9533287577214,36.03431708991078,77.09471516815374,-57.60672614962251,-360.12216884008234,75.99725463280714,146.04667124227865,-362.5085792724777,-19.98009608785175,-2.301990391214825,84.4118050789293,-96.30130404941661,742.8682223747426,-149.45229924502402,-54.59437199725463,-454.1908030199039,-82.09059711736445,590.5126973232669
愛知県,97.37336993822923,1181.2244337680165,-356.2827728208648,10.059025394646534,74.41111873713109,104.74124914207275,120.43445435827041,343.273850377488,107.34042553191489,-893.2477693891558,74.6945778997941,-323.41866849691144,-154.9821551132464,-2859.2168840082363,96.51475634866163,183.29032258064515,-164.63829787234042,-944.3205216197666,316.2161976664379,392.9869595058339,-690.949210706932,-3.459162663006177,21.67124227865477,179.96156485929993,-254.54632807137955,1693.2100205902539,-312.79890185312286,-116.04941660947152,-845.1269732326699,-182.42827728208647,1858.1461908030199
三重県,51.07481125600549,698.4454358270418,-98.49828414550446,7.981468771448181,12.48318462594372,-143.40082361015786,45.50308853809197,96.95950583390528,32.81743308167467,-222.12216884008237,-307.0617707618394,-123.12422786547701,-64.60260809883322,-581.5380919698009,10.318462594371997,6.414550446122169,-90.63623884694577,-213.194234728895,78.79341111873713,108.07343857240906,-137.78105696636925,2.030885380919698,12.396705559368565,45.34797529169526,-31.25257378174331,227.22649279341113,-77.9423472889499,-22.908716540837336,-211.93205216197666,-17.38091969800961,200.33356211393274
滋賀県,21.048043925875085,50.03637611530542,-55.30061770761839,0.8943033630748113,20.98146877144818,101.53054221002058,109.83321894303363,56.79478380233356,38.98833218943034,-306.39121482498285,14.122168840082361,-288.9190116678106,-23.979409746053534,-155.42621825669184,21.13315030885381,63.64241592312972,7.5593685655456415,-156.63829787234042,35.808510638297875,60.01029512697323,-99.74948524365134,-5.877144818119423,-1.9910775566231984,14.701441317776252,-56.93342484557309,255.04186684969113,-69.17570350034318,-28.078929306794784,-161.66094715168154,-39.627316403568976,157.25463280713797
京都府,27.374742621825668,142.41043239533286,-91.34797529169526,6.668496911461908,24.184625943719972,72.97117364447494,24.118737131091283,37.661633493479755,20.61976664378861,-156.8366506520247,-15.147563486616335,-90.95401509951957,-45.801647220315715,-174.83802333562113,65.35621139327385,28.10226492793411,-79.5710363761153,-257.61290322580646,5.985586822237474,79.76183939601921,-292.39739190116677,-9.454358270418668,-1.2807137954701442,37.653397391901166,-153.95195607412492,339.0439258750858,-128.84831846259436,-68.93960192175703,-343.79341111873714,-59.53809196980096,464.86547700754977
大阪府,33.85037748798902,1007.159231297186,-199.39945092656143,10.059025394646534,73.10912834591626,24.299245024021964,45.73850377487989,169.6053534660261,160.17364447494853,-557.7652711050102,-31.3850377487989,-331.39807824296497,-109.82361015785861,-95.63074811256006,123.50514756348662,118.34728894989705,-197.12491420727522,-497.1962937542896,303.15168153740564,273.65133836650654,-903.6115305422101,46.997254632807135,114.90871654083733,182.46739876458477,-115.53328757721346,2241.008922443377,-526.4900480439259,-148.67124227865477,-1171.8613589567606,-165.51475634866162,2619.624571036376
兵庫県,71.05490734385724,400.10706932052165,-393.3095401509952,14.414550446122169,50.50583390528483,128.47906657515443,44.71997254632807,122.46122168840083,60.363074811256006,-528.1434454358271,0.17707618393960192,-317.512697323267,-333.5353466026081,-231.72409059711737,43.31983527796843,35.77350720658888,-97.6588881262869,-527.7474262182567,-5.178448867536033,161.18462594371996,-518.1379547014413,-27.213452299245024,-5.575840768702814,87.03225806451613,-164.38160603980782,784.9135209334248,-224.3850377487989,-88.10226492793412,-719.9622512010982,-163.38709677419354,830.7851750171585
奈良県,13.591626630061771,12.792724776938915,-54.173644474948524,-9.587508579272479,9.662319835277968,31.603294440631434,3.8572409059711736,18.696636925188745,16.967055593685654,-95.8579272477694,9.098833218943033,-70.7789979409746,-14.48318462594372,-30.26149622512011,15.805078929306795,19.63623884694578,18.055593685655456,-124.88194921070694,-18.4248455730954,16.608098833218943,-85.05353466026081,-13.487989018531229,-4.665751544269046,11.392587508579272,-77.93891557995882,106.1372683596431,-46.38984214138641,-23.94371997254633,-171.23335621139327,-42.813315030885384,90.23404255319149
和歌山県,28.91420727522306,467.3932738503775,-42.28894989704873,-2.8208647906657514,5.435827041866849,-41.32807137954701,6.731640356897735,55.879890185312284,8.072752230610844,-83.07000686341799,3.05353466026081,-12.686341798215512,0.06863417982155114,-2.7728208647906656,3.4433768016472204,19.948524365133835,-16.582017844886753,-140.41935483870967,0.27590940288263555,26.59162663006177,-66.76801647220316,-5.985586822237474,-3.0089224433768016,18.426904598490047,-28.632120796156485,109.4955387783116,-50.29718599862731,-14.705559368565545,-126.11324639670556,-28.916266300617707,116.40494166094715
鳥取県,20.894303363074812,16.693891557995883,-55.531228551818806,-1.8393960192175705,10.612216884008236,17.487302676733012,3.579958819492107,9.23404255319149,4.571036376115305,-21.875772134522993,-14.592999313658202,-24.045298558682223,-29.517501715854497,-4.7412491420727525,1.8737131091283459,10.715854495538778,4.137954701441318,-77.69595058339053,-2.8599862731640355,12.765271105010296,-47.286204529855866,-6.4392587508579275,-1.1777625257378175,8.76595744680851,-27.062457103637612,59.64104323953329,-36.778997940974605,-13.889498970487303,-89.36787920384351,-18.65271105010295,67.31503088538092
島根県,16.901166781056965,40.333562113932736,-21.15442690459849,0.9938229238160604,2.558682223747426,21.126286890871654,7.514070006863418,21.518874399450926,3.0912834591626632,-31.777625257378173,4.575840768702814,-5.982155113246397,-71.62319835277968,-16.30748112560055,2.6259437199725464,15.899794097460536,-3.0892244337680164,-113.36238846945778,8.943719972546328,17.459162663006175,-47.33218943033631,-6.068634179821551,4.3967055593685656,13.444063143445435,-31.34111187371311,85.79958819492107,-61.5662319835278,-12.098146877144819,-102.38641043239534,-21.54289636238847,86.41386410432395
岡山県,40.78448867536033,1036.9512697323266,-139.52779684282774,-19.67879203843514,19.43239533287577,-174.66437886067263,28.506520247083046,46.70830473575841,27.5531914893617,-113.03637611530542,-24.47083047357584,-17.49691146190803,-22.993136582017843,-254.09608785175018,38.607412491420725,56.06520247083047,102.29581331503088,-233.9787234042553,47.949897048730264,78.22717913520934,-115.46533973919011,-7.856554564172958,22.219629375428962,25.525737817433082,-60.64241592312972,282.9629375428964,-69.70281400137269,-30.024021962937542,-236.1111873713109,-35.56554564172958,283.79341111873714
広島県,37.454358270418666,419.0693205216198,-129.11599176389842,-21.89155799588195,12.284145504461222,88.72683596431023,21.956074124914206,153.4420041180508,32.73095401509952,-264.18188057652713,-2.415236787920384,-35.59986273164036,-159.42141386410432,-596.9052848318463,14.640356897735073,71.47563486616335,-60.84831846259437,-285.8448867536033,125.36444749485244,105.09951956074124,-201.53397391901166,18.22168840082361,40.53671928620453,63.555250514756345,-97.16403568977351,584.36925188744,-173.3273850377488,-56.20727522306108,-377.2903225806452,-37.56897735072066,603.1180507892931
山口県,29.299245024021964,931.3129718599863,-51.63143445435827,4.567604667124228,21.988332189430338,-93.26012354152368,27.462594371997255,73.26904598490049,24.155113246396706,-55.19080301990391,-6.599862731640357,-3.9629375428963622,3.3788606726149624,-198.34660260809883,9.26149622512011,25.279341111873713,3.998627316403569,-163.2786547700755,30.210020590253947,38.6636925188744,-90.21894303363075,-1.0706932052161977,-3.0473575840768703,34.16609471516816,-35.26286890871654,219.7343857240906,-95.04049416609472,-23.720658888126287,-216.96705559368564,-35.64790665751544,232.05559368565545
徳島県,21.736444749485244,70.26835964310226,-55.40974605353466,0.7920384351407,16.525051475634868,84.69045984900481,4.562800274536719,20.415236787920385,7.411805078929307,-30.080301990391217,-38.35346602608099,-54.37886067261496,-0.3507206588881263,-7.003431708991077,2.9334248455730956,16.859986273164036,15.304735758407688,-87.83253260123541,2.0528483184625945,15.105696636925188,-34.08647906657515,-5.8599862731640355,-3.074124914207275,14.112560054907345,-25.72752230610844,108.25257378174331,-55.55044612216884,-13.385724090597117,-118.87783115991763,-31.476321207961565,82.09471516815374
香川県,13.798901853122855,243.29169526424158,-82.58476321207962,-2.272477693891558,12.203843514070007,27.240905971173646,5.137954701441318,32.69389155799588,12.987645847632121,-47.31297185998627,1.931365820178449,-24.68977350720659,1.6149622512010982,-109.8318462594372,6.743994509265614,18.135209334248454,-9.715168153740564,-114.9910775566232,34.170212765957444,69.30130404941661,-40.98970487302677,-16.938229238160606,-2.835277968428277,25.517501715854497,-33.80782429649965,148.9869595058339,-39.50926561427591,-33.09814687714482,-129.18050789293068,-42.27041866849691,179.59986273164034
愛媛県,15.675360329444063,336.67536032944406,-45.79341111873713,-2.096774193548387,105.42141386410432,98.90391214824983,3.8311599176389843,-8.461908030199039,6.042553191489362,-89.34660260809883,11.23404255319149,-22.15099519560741,1.081674673987646,-168.91763898421414,9.27522306108442,29.31159917638984,50.5353466026081,-149.35209334248455,2.752916952642416,29.86547700754976,-101.97460535346603,-12.375428963623884,-15.63623884694578,48.64790665751544,-28.64996568291009,152.43170899107756,-85.94852436513384,-21.03500343170899,-209.0665751544269,-31.44474948524365,201.80439258750857
高知県,20.474262182566918,12.381606039807824,-28.903225806451612,3.85929993136582,6.36993822923816,20.73850377487989,8.059025394646534,9.63761153054221,0.8009608785175018,-17.805078929306795,-7.159917638984214,-1.2553191489361701,0.4886753603294441,-12.133150308853809,2.77213452299245,5.918325326012354,11.477007549759781,-130.98352779684282,-12.568977350720658,-2.212079615648593,-56.4557309540151,2.3266986959505833,2.9698009608785174,7.313658201784489,-25.037062457103637,63.62800274536719,-46.66712422786548,-14.20933424845573,-125.02745367192863,-14.58888126286891,78.27041866849692
福岡県,77.00549073438573,344.90459849004804,-177.01578586135895,21.22168840082361,28.052848318462594,99.03294440631434,46.58888126286891,121.98490048043926,37.390528483184625,-114.97185998627316,-51.69595058339053,-52.826355525051476,8.968428277282086,-844.8881262868908,55.06382978723404,39.93479752916953,-40.203157172271794,-509.84351407000685,11.069320521619767,144.96431022649278,-405.61358956760466,16.173644474948524,110.80713795470145,115.13177762525739,-107.12971859986273,980.2477693891558,-347.91695264241594,-122.46533973919011,-758.1029512697323,-29.45435827041867,984.5936856554564
佐賀県,31.19148936170213,2.9444063143445436,-75.74399450926562,0.814687714481812,7.745367192862045,34.13315030885381,6.700754975978037,17.938229238160606,12.822237474262183,-19.05216197666438,10.998627316403569,-32.697323266986956,-2.4097460535346604,-59.44818119423473,3.9402882635552503,2.7357584076870283,-18.063143445435827,-119.64859299931366,32.52436513383665,41.76046671242278,-62.39670555936856,4.789293067947838,-2.425531914893617,17.949210706932053,-47.83802333562114,79.16678105696637,-23.737817433081673,-10.078242964996567,-111.98833218943034,-18.205216197666438,94.61358956760466
長崎県,44.79272477693892,119.05147563486616,-85.75154426904598,1.181194234728895,2.3280713795470143,42.49828414550446,9.258750857927248,19.87783115991764,3.514070006863418,-51.71310912834591,-48.654770075497595,-9.623198352779685,-32.90185312285518,-172.8400823610158,3.9148936170212765,15.332875772134523,-33.59231297185999,-181.10844200411805,113.24159231297186,15.369251887439946,-96.9862731640357,-16.840768702814,-0.4543582704186685,22.364447494852435,-41.74879890185312,137.1640356897735,-87.23610157858613,-28.498970487302678,-232.32601235415237,-33.849004804392585,141.67879203843515
熊本県,42.761153054221005,76.71036376115305,-71.6726149622512,7.143445435827042,18.152367879203844,72.69320521619767,7.822923816060398,29.222374742621827,15.715168153740564,-104.70212765957447,-78.43582704186684,-7.940974605353466,-28.73713109128346,-142.3266986959506,14.928620452985587,35.488675360329445,10.230610844200411,-199.52779684282774,-44.645161290322584,39.02882635552505,-105.75497597803707,-9.426904598490047,-9.448867536032944,32.02951269732327,-61.855868222374745,225.716540837337,-104.45229924502402,-52.65408373369938,-265.8043925875086,-56.42210020590254,176.09196980096087
大分県,44.57446808510638,691.9471516815374,-34.79821551132464,6.631434454358271,9.7035003431709,12.066575154426905,18.98146877144818,37.33424845573096,6.0535346602608096,-73.19629375428964,-43.281400137268356,-6.63006177076184,-71.17089910775566,-103.07824296499656,4.95264241592313,30.633493479752918,6.368565545641729,-137.34660260809883,29.310912834591626,28.249828414550446,-76.82566918325325,-3.455044612216884,-5.698009608785175,21.742621825669183,-40.67398764584763,132.58476321207962,-82.44474948524365,-19.719972546328073,-180.93617021276594,-72.71036376115305,167.27659574468086
宮崎県,63.78105696636925,9.559368565545642,-104.91489361702128,2.0610844200411806,6.678792038435141,31.785861358956762,5.840082361015786,14.893617021276595,2.2594371997254634,-17.671928620452984,-28.86067261496225,-26.18943033630748,-16.56691832532601,-7.431022649279341,6.72477693891558,3.496225120109815,19.61153054221002,-130.90940288263556,55.31159917638984,24.471516815374056,-91.42621825669183,-7.6664378860672615,-5.501715854495539,12.440631434454358,-57.91008922443377,137.47426218256692,-97.47151681537406,-16.238160603980784,-149.3548387096774,-19.18188057652711,114.17844886753603
鹿児島県,98.89224433768017,20.823610157858614,-236.18462594371996,4.231297185998628,9.57652711050103,45.63623884694578,34.74124914207275,18.263555250514756,3.092656142759094,-56.674673987645846,2.2690459849004805,-11.111873713109128,0.4742621825669183,-1.3843514070006864,6.321894303363075,18.017844886753604,40.592999313658204,-202.5531914893617,7.910089224433768,38.24502402196294,-126.09883321894303,-4.757035003431709,-2.161290322580645,24.97391901166781,-64.71859986273164,182.318462594372,-74.69595058339053,-24.450240219629375,-258.8894989704873,-36.04392587508579,213.49691146190804
沖縄県,16.724090597117364,166.00137268359643,-43.87645847632121,3.7364447494852437,2.4124914207275223,-9.588194921070693,9.110501029512697,6.557995881949211,3.94646533973919,3.9471516815374055,0.8956760466712422,1.1297185998627317,1.5998627316403569,12.711050102951269,6.366506520247083,8.602608098833219,4.615648592999314,-219.8716540837337,-70.17364447494852,-6.1942347288949895,-134.71173644474948,3.203843514070007,4.915579958819492,25.528483184625944,-43.98146877144818,148.97597803706245,-149.2745367192862,-18.417295813315032,-166.14344543582703,-42.894989704873026,150.7302676733013
